satellite,x_km,y_km,z_km
SL-8_R-B_272,2211.0205,-2762.0432,629.47406
SL-8_R-B_273,-4652.5566,2682.9702,-4154.1826
SL-8_R-B_274,-2323.245,-332.71625,-4444.346
SL-8_R-B_275,-2876.4182,2417.722,-2172.3298
SL-8_R-B_276,3413.509,-3699.1633,1424.3026
SL-8_R-B_277,-1208.0725,5544.739,4109.0493
SL-8_R-B_278,1483.9354,685.8612,3122.0994
SL-8_R-B_279,2871.372,-3929.522,-96.49656
SL-8_R-B_280,-1933.658,1195.9286,-2075.5571
SL-8_R-B_281,1976.343,2846.3433,6192.852
SL-8_R-B_282,-1256.0055,-3847.079,-6072.729
SL-8_R-B_283,4057.653,-454.1042,5832.425
SL-8_R-B_284,3330.2205,-4882.8687,-279.16528
SL-8_R-B_285,4446.43,-4930.4487,1512.7756
SL-8_R-B_286,2970.9233,1651.7495,6395.951
SLOSHSAT_001,-6771.921,3072.7834,-6690.8438
SLS_DEB_001,4373.6787,-3199.3777,3156.7874
SLS_DEB_002,-2921.4712,4746.8105,245.90823
SMAP_001,2728.1638,-5957.3584,-2021.7726
SMDC_ONE_1.1_001,-530.6488,4954.7534,4525.3037
SMDC_ONE_1.2_001,-4294.764,2025.5599,-4591.769
SMDC_ONE_2.3_001,-3002.4304,4554.98,333.0701
SMDC_ONE_2.4_001,-988.3485,-3325.6409,-4957.0684
SMOS_001,1415.5668,-5177.865,-3489.489
SMS_1_001,-7946.947,12321.575,-361.44315
SMS_1_AKM_001,-8045.6123,11986.891,-518.2927
SMS_2_001,-7760.295,1035.2723,-9444.081
SMS_2_AKM_001,-5951.164,-2995.1726,-9563.907
SNAP-3_001,173.50731,-2463.0374,-2269.8235
SNAP-3_ALICE_001,-3195.875,5245.966,844.1392
SNAP-3_EDDIE_001,-2677.1719,4990.916,1406.411
SNAP-3_JIMI_001,2235.9016,-3434.7583,-544.4916
SNAP_1_001,-3524.2043,3766.632,-1723.5667
SNUGLITE-II_001,355.37885,-4959.28,-4644.0327
SNUGLITE_001,-4294.2886,1534.827,-5044.775
SNUSAT-2_001,-2608.2537,-1440.1809,-5788.145
SOCRATES_001,762.18,-4179.129,-3558.4663
SOCRAT_001,4220.58,-3159.7678,3244.1787
SOHLA-1_(MAIDO-1)_001,2315.3728,1919.9211,5742.425
SOICAL_(CONE)_001,4313.0356,-1459.7706,5035.444
SOLIDARIDAD_1_001,-5902.7993,13931.442,3280.4033
SOLIDARIDAD_2_001,9738.968,-5081.8115,9239.074
SOLRAD_11A-B_AKM_001,-9415.006,11854.4375,-2363.1794
SOLRAD_11A_001,-9650.896,6496.9653,-7636.6245
SOLRAD_1_(GREB)_001,-3538.4995,5953.006,957.50397
SOLRAD_3-INJUN_1_001,935.88086,-5294.6606,-4316.1406
SOLRAD_7A_001,-3165.4636,4827.5713,499.97266
SOLRAD_7B_001,-84.65726,1171.5184,1403.7806
SONATE-2_001,816.1681,1686.1997,2965.7217
SONATE_001,227.13385,-4200.4985,-4408.046
SORAYA_001,3379.5317,-720.9614,4459.6353
SORCE_001,2702.6946,-2393.1777,1669.348
SOYUZ_MS-26_001,2917.4324,1528.6974,6149.6636
SPACEBEE-7_001,-3457.5544,4405.5693,-477.1269
SPACEMOBILE-001_001,-3670.6099,2916.1135,-2265.466
SPACEMOBILE-002_001,3665.2695,-1640.0828,3960.6501
SPACEMOBILE-003_001,-3559.9949,1570.15,-4120.356
SPACEMOBILE-004_001,3867.7761,-3265.067,2326.0566
SPACEMOBILE-005_001,-3685.9495,2917.3953,-2288.3103
SPACEMOBILE-SSR01_DEB_001,4772.0557,-3520.176,3570.2185
SPACEMOBILE-SSR02_DEB_001,-3194.7776,2883.6477,-1557.4535
SPACEMOBILE-SSR03_DEB_001,4706.0894,-3503.9902,3474.2117
SPACEMOBILE-SSR04_DEB_001,4493.0093,-3608.3008,3005.6238
SPACEMOBILE-SSR05_DEB_001,-3782.044,3073.7292,-2274.6465
SPACENET_2_001,-9044.605,10640.863,-2405.2083
SPACENET_3R_001,-138.77022,-9686.515,-7316.1343
SPACENET_4_(ASC_2)_001,-4176.2173,13327.002,5339.492
SPACENET_4_R-B(PAM-D)_001,-5070.2344,-3639.8164,-8901.403
SPACEVAN-001_001,-3282.2512,-735.581,-5855.9673
SPACEWAY_1_001,-7931.7163,1834.9924,-8641.929
SPACEWAY_2_001,-7269.479,97.82024,-9024.505
SPACEWAY_3_001,-9423.061,8971.549,-4528.0527
SPAINSAT_001,-8839.464,4505.255,-7976.407
SPAINSAT_NG1_001,11041.002,-11486.193,5647.156
SPARK_1_001,-1383.5698,-1741.4823,-4507.5034
SPARK_2_001,-1384.6254,-1283.547,-4048.4011
SPARTAN_001,1862.11,-3800.3606,-1071.5814
SPAWAR-CAL-OR_001,4763.013,-4428.2437,2679.5945
SPAWAR-CAL-O_001,-4566.0825,2955.1555,-3833.3733
SPAWAR-CAL-R_001,-2083.0576,-2001.2396,-5635.709
SPEI_SATELLES_001,-4.7618384,-2197.5615,-2273.2095
SPHEREX_001,-2019.0267,5567.6514,2827.9958
SPHEREX_DEB_001,-3789.707,5789.801,205.49083
SPIP_001,-1712.5344,-2680.571,-5686.562
SPIRALE_A_001,6282.328,-4627.284,4816.786
SPIRALE_B_001,6898.5503,-11640.564,434.06424
SPIRIT_001,301.97192,3716.0632,4571.3145
SPOT_1_001,-297.8857,3387.3125,3355.0417
SPOT_2_001,-1496.091,-2216.6587,-4501.789
SPOT_3_001,-4527.297,4414.6045,-2163.1575
SPOT_4_001,3247.3965,722.72766,5803.8735
SPOT_5_001,-4520.9062,1944.335,-4959.7637
SPOT_6_001,-1886.917,-2545.7854,-5826.1562
SPOT_7_001,-2975.767,-1251.287,-6042.994
SPRINT_A_001,-4961.0366,2775.7134,-4679.2524
SPRITE-SAT_(RISING)_001,2935.4575,1327.526,6031.0547
SRMSAT_001,-4781.2983,3587.6733,-3606.3455
SS-18_R-B_001,171.5604,-153.79259,214.2663
SSA_001,515.4802,1471.9719,2572.2717
SSB_001,-3325.9207,1111.5046,-4378.735
SSC_001,619.65765,1116.0696,2367.8137
SSD_001,-4235.4673,6026.9404,-76.234505
SSETI-EXPRESS_001,-513.9604,-3839.8562,-4718.929
SSETI-EXPRESS_DEB_001,353.74075,-2132.9338,-1630.9398
SSOT_001,-3845.7146,4561.9253,-916.6011
SSTL_S1-4_001,-328.04465,-3290.7131,-4382.67
SSU_1_001,-1813.6456,5633.842,3306.6924
SSU_1_DEB_001,1176.6958,-5784.917,-4157.689
SSU_1_DEB_002,-1130.3783,-3033.2961,-5400.5273
SSU_2_001,1785.9421,2981.528,5930.9463
SSU_3_001,-4169.8447,5698.666,-424.5889
SS_1_001,-3240.4631,1172.1113,-4180.0083
SS_2_001,-578.53485,-1530.6392,-3094.3672
SS_3_001,5319.68,-4081.5984,3827.5571
ST5-A_001,2342.1963,-3130.6375,-105.2691
ST5-B_001,-1782.7095,1649.2634,-1436.445
ST5-C_001,-4206.2275,1758.7078,-4370.36
STARLETTE_001,3753.9116,-1749.6697,3708.7717
STARLING_1_001,-2672.1355,2400.481,-1295.3856
STARLING_2_001,-2644.918,2459.7747,-1190.705
STARLING_3_001,841.2503,-3207.4612,-2579.8718
STARLING_4_001,-2697.7595,2422.2544,-1311.9865
STARLINK-1008_001,1476.6554,3346.5117,5876.2246
STARLINK-1010_001,3148.7932,907.63184,5844.7764
STARLINK-1011_001,2208.7144,2539.6353,6160.8213
STARLINK-1012_001,-3648.287,693.77216,-5053.1055
STARLINK-1013_001,-3254.3176,3675.5547,-1315.4259
STARLINK-1014_001,-1824.4426,-2099.366,-4840.07
STARLINK-1015_001,905.5287,-4562.2847,-3304.997
STARLINK-1017_001,3546.3918,-624.9248,4802.8823
STARLINK-1019_001,-3191.3015,-847.48615,-5894.676
STARLINK-1020_001,-3994.0015,975.8549,-5213.282
STARLINK-1021_001,-2465.5813,-2194.339,-6101.045
STARLINK-1027_001,-2968.52,-1213.1018,-5889.995
STARLINK-1029_001,2011.1649,-1372.4059,1344.0503
STARLINK-1030_001,-3270.776,-834.31476,-5969.5674
STARLINK-1031_001,-3218.5535,5303.907,538.1353
STARLINK-1035_001,-1206.4286,-2616.378,-4467.2495
STARLINK-1036_001,3226.9526,930.1064,5982.2983
STARLINK-1039_001,540.6766,4293.504,5428.8555
STARLINK-1042_001,1505.1023,3204.3257,5763.687
STARLINK-1043_001,-4246.508,1103.6001,-5382.871
STARLINK-1046_001,-2625.0403,5954.1084,2188.5522
STARLINK-1047_001,1002.0076,-4897.8394,-3520.6792
STARLINK-1048_001,2140.6245,-4406.2563,-1271.1371
STARLINK-1053_001,4225.8477,-2748.1199,3591.7754
STARLINK-1054_001,3816.4622,-5671.1147,-26.371817
STARLINK-1056_001,4557.3975,-4603.618,2192.2864
STARLINK-1057_001,3115.2407,-5221.9517,-622.35614
STARLINK-1060_001,-2204.7678,-2536.1702,-6069.754
STARLINK-1063_001,-4703.5044,3055.7236,-4021.943
STARLINK-1066_001,-3707.4905,4890.1304,-266.65
STARLINK-1067_001,-2149.5557,-2613.2874,-6069.345
STARLINK-1068_001,413.03247,-4876.5605,-4430.135
STARLINK-1071_001,1106.4509,-5357.7334,-3969.48
STARLINK-1073_001,4037.0488,-5152.3794,639.80994
STARLINK-1079_001,4689.2246,-2313.579,4668.9175
STARLINK-1080_001,-2052.4019,-2309.8752,-5433.5903
STARLINK-1088_001,1770.1738,2634.625,5555.559
STARLINK-1090_001,-3062.7612,-472.58252,-4957.022
STARLINK-1091_001,-2105.1777,5811.185,2974.5586
STARLINK-1092_001,759.72205,-5104.9824,-4302.1807
STARLINK-1093_001,-3317.6416,5919.2314,1200.3789
STARLINK-1094_001,3387.8218,-3235.04,1490.4113
STARLINK-1096_001,3163.8455,-2165.745,2591.8916
STARLINK-1098_001,-2009.1786,5732.399,2946.4219
STARLINK-1103_001,-3940.1086,1626.559,-4061.0098
STARLINK-1104_001,1833.298,-689.8201,1740.6655
STARLINK-1106_001,2127.2637,2493.9302,5981.8926
STARLINK-11072_001,4676.639,-4542.912,2380.9897
STARLINK-11075_001,4204.293,-3317.3374,3013.7825
STARLINK-11076_001,2065.1936,-2969.6294,-355.40805
STARLINK-11077_001,3538.2656,-2545.029,2821.5913
STARLINK-11078_001,-455.58185,-734.80853,-1995.0618
STARLINK-11079_001,3874.6616,-4280.673,1276.2745
STARLINK-1107_001,-4551.4717,3244.81,-3307.8308
STARLINK-11080_001,-4441.4883,5116.867,-1282.9054
STARLINK-11081_001,-719.20355,-4025.5571,-5374.2725
STARLINK-11082_001,-2711.7817,290.95248,-4225.211
STARLINK-11083_001,4811.6514,-4063.0635,3095.5405
STARLINK-11084_001,1663.2349,-44.212185,2614.2795
STARLINK-11085_001,1208.2307,3571.984,5714.144
STARLINK-11086_001,-2123.5369,1214.4869,-2431.6611
STARLINK-11087_001,4034.3162,-5697.7637,235.2698
STARLINK-11088_001,1497.8837,-749.6769,1215.9755
STARLINK-11089_001,2218.7393,-5816.4536,-2714.859
STARLINK-11090_001,3204.3638,1095.0367,6111.6284
STARLINK-11091_001,3259.702,-4942.3516,-452.6507
STARLINK-11092_001,-756.11615,-250.29472,-1869.2677
STARLINK-11093_001,4463.2803,-1562.4576,5157.575
STARLINK-11094_001,-3638.9214,786.6643,-4538.7983
STARLINK-11095_001,4087.203,-706.78406,5540.9688
STARLINK-11096_001,3295.2888,-959.06244,3932.4258
STARLINK-11097_001,-2669.6558,5818.6685,2101.7122
STARLINK-11098_001,-2896.982,5150.3457,1219.9243
STARLINK-11099_001,-2446.2349,642.6185,-2842.548
STARLINK-1109_001,-2382.4534,5813.5903,2520.7964
STARLINK-11100_001,-4061.5198,790.7071,-5321.8457
STARLINK-11101_001,-484.28787,343.07504,-215.3285
STARLINK-11102_001,-2560.2322,5651.1523,2162.826
STARLINK-11103_001,3281.8848,-405.10794,4671.531
STARLINK-11104_001,-4.72939,-2560.6,-2566.2559
STARLINK-11105_001,-1982.5094,5336.104,2522.7112
STARLINK-11106_001,1341.3568,-4691.014,-2811.2654
STARLINK-11107_001,4101.488,-934.88947,5273.8687
STARLINK-11108_001,-3782.647,637.9567,-5277.3745
STARLINK-11109_001,-2965.4307,5661.7124,1553.5927
STARLINK-11110_001,-1492.6136,394.7386,-1600.7808
STARLINK-11111_001,2302.243,-5722.374,-2492.0515
STARLINK-11112_001,459.86508,-25.528725,247.36848
STARLINK-11113_001,-2615.8152,2679.246,-1544.7894
STARLINK-11114_001,-856.8856,3663.9355,2394.165
STARLINK-11115_001,-1175.1366,5365.2754,3919.1926
STARLINK-11116_001,-4467.193,4461.406,-2176.037
STARLINK-11117_001,-2556.184,3259.875,-138.48347
STARLINK-11118_001,2863.832,-5704.9507,-1748.594
STARLINK-11119_001,1716.8978,-4043.251,-1530.6757
STARLINK-11120_001,319.19458,-1411.9302,-1513.5702
STARLINK-11122_001,4113.963,-4759.0293,1196.5828
STARLINK-11123_001,-3762.332,4991.817,-295.08563
STARLINK-11124_001,1523.474,-1408.6031,995.2069
STARLINK-11125_001,2851.4465,-4564.5093,-747.241
STARLINK-11126_001,-1552.935,2404.8452,-196.22816
STARLINK-11127_001,-3157.9268,5533.3354,1153.4854
STARLINK-11128_001,3917.861,-1118.2742,4702.6904
STARLINK-11129_001,4268.9995,-3998.5435,2406.557
STARLINK-1112_001,-847.2881,-1812.3538,-3020.6277
STARLINK-11130_001,-2654.437,3724.292,175.19443
STARLINK-11131_001,-109.11713,2355.686,2090.2952
STARLINK-11132_001,2089.0288,-2195.9365,475.71606
STARLINK-11133_001,4147.478,-5460.972,598.73474
STARLINK-11134_001,1739.6073,-2879.646,-813.3855
STARLINK-11135_001,2979.5715,-2363.8723,2172.5276
STARLINK-11136_001,3498.5845,-5831.581,-712.8982
STARLINK-11137_001,796.53784,21.30722,1436.9158
STARLINK-11138_001,3290.2368,-3782.4902,1153.4604
STARLINK-11139_001,-4736.813,3477.5686,-3587.9727
STARLINK-11140_001,4630.964,-4833.9243,2043.6276
STARLINK-11141_001,-2982.1484,4522.7207,490.77695
STARLINK-11142_001,-557.82306,-68.71323,-1435.665
STARLINK-11143_001,4131.0625,-5126.471,1018.4418
STARLINK-11144_001,3390.6882,-4760.2046,-23.078918
STARLINK-11145_001,-3830.0105,4497.4326,-1291.5165
STARLINK-11146_001,-4011.992,460.25,-5552.523
STARLINK-11147_001,4349.6675,-3607.9873,2706.4988
STARLINK-11148_001,-3779.0479,3295.1492,-2570.88
STARLINK-11149_001,2704.609,-3673.1946,-49.066177
STARLINK-1114_001,-2946.1213,4324.9014,364.0287
STARLINK-11150_001,1539.2881,-5541.8403,-3466.8523
STARLINK-11151_001,-1575.2596,2384.4292,402.0101
STARLINK-11152_001,-569.68677,4988.673,4437.238
STARLINK-11153_001,-2648.5413,2075.4595,-1539.0902
STARLINK-11154_001,3962.1985,-1221.7039,4827.7095
STARLINK-11155_001,-4322.8184,4708.604,-1504.8364
STARLINK-11156_001,-2019.9203,1451.7057,-1319.1387
STARLINK-11157_001,214.69618,-1567.0488,-1155.3313
STARLINK-11158_001,-4149.2983,885.68243,-5431.754
STARLINK-11159_001,3040.7498,-5867.5503,-1601.3114
STARLINK-1115_001,-1495.9988,5578.2773,3625.6726
STARLINK-11160_001,-1565.3846,1676.319,-317.23587
STARLINK-11161_001,3191.1555,-5881.939,-1327.6042
STARLINK-11162_001,2778.6724,-5582.281,-1554.9615
STARLINK-11163_001,-3374.1538,4033.1147,-631.82153
STARLINK-11164_001,-2694.065,4135.5938,546.90857
STARLINK-11165_001,-555.4343,4323.29,3656.9785
STARLINK-11166_001,911.297,1924.0164,3269.0244
STARLINK-11167_001,2253.1086,-1073.1373,2002.2952
STARLINK-11168_001,-3465.6416,4934.804,135.6928
STARLINK-11169_001,-1708.6854,5539.831,3228.097
STARLINK-11170_001,-1634.5596,-754.03827,-3072.9868
STARLINK-11171_001,-248.24194,-3349.1025,-3797.3167
STARLINK-11172_001,1159.0681,3259.4653,5249.137
STARLINK-11173_001,2685.396,832.0339,4919.6636
STARLINK-11174_001,3565.427,432.02332,5942.996
STARLINK-11175_001,3704.829,-1979.1266,3388.1836
STARLINK-11176_001,2976.73,-3753.7856,271.53226
STARLINK-11177_001,-3043.5376,5770.8403,1399.5577
STARLINK-11178_001,2856.0269,-4756.798,-542.2029
STARLINK-11179_001,3827.8047,-4371.1865,1047.677
STARLINK-1117_001,-593.5927,5009.96,4430.44
STARLINK-11180_001,-3201.9084,221.90166,-4420.7686
STARLINK-11181_001,2876.7332,-5378.7764,-1468.7542
STARLINK-11182_001,-424.95386,4938.466,4593.68
STARLINK-11183_001,2949.3352,-5599.5244,-1544.4193
STARLINK-11184_001,2225.1414,-5743.168,-2723.6392
STARLINK-11185_001,-3502.9177,5832.5884,860.32196
STARLINK-11186_001,1074.3054,-5041.1475,-3637.3083
STARLINK-11187_001,-3825.5813,3081.3389,-2301.4866
STARLINK-11188_001,4583.3,-1887.0847,4962.8203
STARLINK-11189_001,1360.8394,-5421.0327,-3723.876
STARLINK-11190_001,163.38683,4497.3774,5070.7153
STARLINK-11191_001,1764.0127,2979.9353,5944.0034
STARLINK-11192_001,-4085.4512,4500.443,-1264.655
STARLINK-11193_001,-2233.8015,5662.649,2649.349
STARLINK-11194_001,-325.41602,-4239.996,-4963.753
STARLINK-11196_001,4611.3354,-4608.271,2248.6086
STARLINK-11197_001,-1971.0973,-2232.515,-5234.984
STARLINK-11198_001,2164.3096,-3169.4136,-444.1588
STARLINK-11199_001,-2718.9214,-1757.4548,-6040.1157
STARLINK-11200_001,-1737.8011,-2872.989,-5628.151
STARLINK-11201_001,3060.4229,-5170.813,-973.87213
STARLINK-11203_001,-2390.3586,4835.336,1283.912
STARLINK-11204_001,2655.8748,-158.32343,3980.7246
STARLINK-11205_001,3753.933,-5384.4233,-52.622917
STARLINK-11206_001,2157.595,-5696.4087,-2813.3757
STARLINK-11207_001,3719.2803,156.11023,5890.439
STARLINK-11208_001,184.36021,-4719.238,-4752.5923
STARLINK-11209_001,-2985.9028,1212.3776,-2994.877
STARLINK-11210_001,-1222.4362,2875.3804,879.13873
STARLINK-11213_001,-3284.8352,-437.46902,-5303.6826
STARLINK-11223_001,-4165.5767,2220.7593,-3774.3184
STARLINK-11224_001,817.2528,3870.8057,5407.444
STARLINK-11225_001,-2028.273,5712.1675,2971.0176
STARLINK-11226_001,4634.7725,-2918.3433,3918.0342
STARLINK-11227_001,2563.2178,1684.3579,5719.869
STARLINK-11228_001,4571.016,-2219.0598,4639.9336
STARLINK-11229_001,3830.945,-209.21089,5599.1294
STARLINK-1122_001,-1033.7279,-3028.6997,-4638.943
STARLINK-11230_001,-4292.9873,1623.5083,-4924.8438
STARLINK-11231_001,274.14667,584.7577,1207.7167
STARLINK-11232_001,-4181.2407,5426.4097,-705.7029
STARLINK-11233_001,4274.7876,-2129.7393,4232.941
STARLINK-11234_001,-2628.1902,5901.4766,2152.4639
STARLINK-11235_001,-2988.0232,5926.8804,1710.0768
STARLINK-11236_001,3082.823,-2029.6198,2380.5513
STARLINK-11237_001,3181.5872,202.51628,5067.8877
STARLINK-11238_001,-2501.2834,-462.67926,-4114.8345
STARLINK-11239_001,1831.6895,305.89212,2985.534
STARLINK-1123_001,-1254.1738,4934.963,3212.6084
STARLINK-11240_001,-919.67566,-516.7155,-1802.8517
STARLINK-11241_001,-2102.5813,295.23386,-3319.7952
STARLINK-11242_001,-3039.5142,-1218.7776,-5832.145
STARLINK-11243_001,-3668.005,-81.31435,-5722.3906
STARLINK-11244_001,-3406.7686,-292.99405,-5374.3667
STARLINK-11245_001,-3278.3716,128.41235,-5133.4717
STARLINK-11246_001,3546.4834,46.841866,5537.7925
STARLINK-11247_001,3874.9072,-5812.312,-199.8441
STARLINK-11248_001,-4570.3105,3867.403,-2703.9905
STARLINK-11249_001,-4757.748,3087.747,-3879.92
STARLINK-11250_001,2258.7942,2348.068,6004.9146
STARLINK-11251_001,1043.5638,-395.41995,1280.2716
STARLINK-11252_001,-1613.5751,-111.421295,-3061.775
STARLINK-11253_001,-170.20016,346.94467,-243.34975
STARLINK-11254_001,-347.35968,-4330.7544,-5153.658
STARLINK-11255_001,-2461.9414,-2135.3064,-5995.2803
STARLINK-11256_001,-1238.1523,-3511.6377,-5608.4165
STARLINK-11257_001,-1879.0375,-1587.0488,-4361.6763
STARLINK-11258_001,874.6428,3749.8325,5349.5786
STARLINK-11259_001,4816.2017,-4356.388,2748.4512
STARLINK-11260_001,2496.541,-3570.44,-287.93307
STARLINK-11261_001,3393.8718,808.9847,6071.3496
STARLINK-11262_001,849.4969,-4577.212,-3422.8296
STARLINK-11263_001,-811.59344,5182.79,4272.5825
STARLINK-11264_001,4397.8374,-5040.768,1350.4928
STARLINK-11265_001,961.6468,-5227.281,-4123.438
STARLINK-11266_001,2023.9573,-5743.181,-3003.9604
STARLINK-11267_001,-3308.3523,1890.8558,-3428.775
STARLINK-11268_001,-3618.5952,1890.9606,-3299.517
STARLINK-11269_001,-4427.386,3268.799,-3456.5652
STARLINK-11270_001,-2515.0374,2854.5408,-544.3191
STARLINK-11271_001,-4254.4917,1423.0557,-4822.7085
STARLINK-11272_001,1422.3746,3358.1758,5817.022
STARLINK-11273_001,-3805.0146,5500.939,111.7483
STARLINK-11274_001,3993.034,-2664.6902,3375.9233
STARLINK-11275_001,-1211.158,1633.0079,114.64251
STARLINK-11276_001,-3329.153,4951.2803,-6.008907
STARLINK-11277_001,3344.2058,-2906.4783,1776.1445
STARLINK-11279_001,2541.9336,-75.81463,3625.9622
STARLINK-11280_001,-3861.3547,877.3692,-5120.7993
STARLINK-11281_001,-4637.927,3890.7354,-2910.2705
STARLINK-11282_001,2275.614,-956.54645,2602.5696
STARLINK-11283_001,-1200.3179,-160.27208,-2519.0112
STARLINK-11284_001,-3428.9502,947.14014,-4554.982
STARLINK-11285_001,-3255.8792,2666.6995,-1894.8467
STARLINK-11286_001,889.331,-1295.6172,-412.56073
STARLINK-11287_001,-4015.6838,3777.694,-1920.9312
STARLINK-11288_001,4756.3984,-3765.5588,3355.7039
STARLINK-11289_001,4610.287,-4181.1455,2621.898
STARLINK-11290_001,-191.31146,1119.932,1120.3882
STARLINK-11291_001,1171.573,2635.9546,4536.8843
STARLINK-11292_001,1033.2869,-5224.6147,-3960.765
STARLINK-11293_001,633.16437,-4864.6016,-4083.879
STARLINK-11294_001,-4335.91,1929.8448,-4465.685
STARLINK-11295_001,3556.3447,-5537.698,-479.0268
STARLINK-11296_001,-3020.1592,2354.1643,-2411.8547
STARLINK-11297_001,4535.0723,-1808.2295,5035.3057
STARLINK-11298_001,-2840.7537,5372.425,1503.2312
STARLINK-11299_001,2513.6235,-401.06152,3532.0588
STARLINK-11300_001,-1656.4664,5250.494,2933.582
STARLINK-11301_001,182.16588,1453.3721,1612.9796
STARLINK-11302_001,2370.299,-5677.775,-2492.604
STARLINK-11303_001,3739.8132,-19.450745,5721.8877
STARLINK-11304_001,-347.09863,4634.3374,4368.745
STARLINK-11305_001,-2807.9287,-1525.4478,-5972.7715
STARLINK-11306_001,2056.7415,2616.1562,6005.085
STARLINK-11307_001,-1752.0831,5611.313,3289.3943
STARLINK-11308_001,-4130.83,3283.5693,-3008.9177
STARLINK-11309_001,-433.9282,-3835.6003,-4637.3413
STARLINK-1130_001,-1163.258,5353.3774,3924.498
STARLINK-11310_001,-3343.0737,3817.5703,-777.0766
STARLINK-11311_001,3383.0757,393.76898,5635.8047
STARLINK-11312_001,-2054.9883,-2600.3818,-5827.292
STARLINK-11313_001,289.03766,4333.269,5057.907
STARLINK-11314_001,-967.7825,-1693.3502,-3126.02
STARLINK-11315_001,816.13684,-3795.8633,-2656.502
STARLINK-11316_001,-2938.0996,243.20369,-4557.8457
STARLINK-11317_001,-1257.8174,-3513.3306,-5614.242
STARLINK-11318_001,4022.4753,-2076.8079,3979.0935
STARLINK-11319_001,3746.4849,-4207.8203,1364.5831
STARLINK-1131_001,-4388.213,2149.1743,-4207.0757
STARLINK-11320_001,2191.1765,-1712.7211,1593.8588
STARLINK-11321_001,-2317.666,-1541.5673,-5000.351
STARLINK-11322_001,-3167.8293,4803.1094,468.9088
STARLINK-11323_001,3688.5479,-5737.9756,-334.77655
STARLINK-11324_001,753.14484,-1378.9166,-222.2717
STARLINK-11325_001,-1071.3926,1430.6095,-553.6668
STARLINK-11326_001,2822.3499,1454.0944,5931.8784
STARLINK-11327_001,2558.9954,1971.832,6086.792
STARLINK-11328_001,2265.1646,-621.3694,2878.5095
STARLINK-11329_001,3132.8425,214.53403,5089.6226
STARLINK-1132_001,3258.4138,1154.3326,6244.6494
STARLINK-11330_001,2484.1763,-4336.663,-689.4149
STARLINK-11331_001,1053.6259,-1744.6151,-714.8043
STARLINK-11332_001,-2646.1626,3908.786,-187.7454
STARLINK-11333_001,-1765.7643,5330.785,2848.3335
STARLINK-11334_001,2459.2478,-5195.9956,-1613.0161
STARLINK-11335_001,-3367.57,513.4418,-4847.346
STARLINK-11336_001,46.476826,3311.3464,3521.3772
STARLINK-11337_001,-868.6195,-2744.72,-4084.6992
STARLINK-11338_001,3109.0547,-4816.0874,-209.61317
STARLINK-11339_001,2321.5667,-3064.2559,372.84433
STARLINK-1133_001,-4804.187,4351.8403,-2604.3884
STARLINK-11340_001,-737.54834,-3526.3542,-4725.361
STARLINK-11341_001,1454.147,3108.0825,5574.964
STARLINK-11342_001,1280.3077,118.50545,2244.4019
STARLINK-11343_001,3521.461,-656.78186,4723.938
STARLINK-11344_001,-2967.969,-1189.574,-5889.681
STARLINK-11345_001,1870.3241,-4974.3643,-2285.2988
STARLINK-11346_001,-88.60381,3732.1099,3773.1445
STARLINK-11347_001,1408.7694,2888.9998,5247.455
STARLINK-11348_001,3160.739,433.09113,5351.245
STARLINK-11349_001,-114.42189,35.62568,91.29001
STARLINK-1134_001,-4510.863,4239.0996,-2201.586
STARLINK-11350_001,-3504.9565,5376.3687,210.09453
STARLINK-11351_001,-1760.7275,987.0762,-2027.6758
STARLINK-11352_001,632.71356,-4363.211,-3549.7632
STARLINK-11353_001,735.6121,-2605.2146,-1543.3547
STARLINK-11354_001,1821.8384,-2848.6597,-95.73792
STARLINK-11355_001,1662.4932,1682.098,4226.858
STARLINK-11356_001,-2561.601,704.24786,-3612.0894
STARLINK-11357_001,-3661.8674,5623.409,406.64816
STARLINK-11358_001,4429.833,-4096.3965,2337.1423
STARLINK-11359_001,2861.8347,1274.0564,5773.655
STARLINK-11360_001,-136.78854,-1050.0292,-1811.076
STARLINK-11361_001,2388.2014,-2531.5935,669.6722
STARLINK-11362_001,2660.807,-4155.466,-637.485
STARLINK-11363_001,-31.994907,4303.907,4499.649
STARLINK-11364_001,-1950.2711,2834.8354,332.23618
STARLINK-11365_001,2232.0461,-5705.9365,-2578.9104
STARLINK-11366_001,3134.743,-1411.5535,3341.5632
STARLINK-11367_001,2307.219,2334.8416,6073.6685
STARLINK-11368_001,4763.1865,-3048.5388,4066.736
STARLINK-11369_001,4220.826,-2365.5461,3973.1406
STARLINK-11370_001,4095.7698,-3186.6572,2794.3755
STARLINK-11371_001,1169.3729,1617.7155,3335.614
STARLINK-11372_001,-4609.905,2793.0447,-4095.7522
STARLINK-11373_001,4491.67,-2405.3423,4375.5195
STARLINK-11374_001,3339.0273,-1327.0865,3796.7996
STARLINK-11375_001,-4355.778,3015.1484,-3294.9602
STARLINK-11376_001,-4037.733,2014.7263,-4274.8647
STARLINK-11377_001,-1831.7323,4643.616,1983.5675
STARLINK-11378_001,-2293.072,-2320.5227,-5972.145
STARLINK-11379_001,-4311.2397,2447.3352,-4130.41
STARLINK-1137_001,-1782.3467,-2899.9963,-5815.751
STARLINK-11380_001,-2011.9564,5014.346,2104.4536
